Sr_no,Cases,Education,Applicant_Income,Family_Income,Total_assets,Business_type,Credit,Loan_Amount,Loan_Amount_Term,Rating_Reviewportal,Daily_Sales,Competition,Rent_Wages,Size_Shop,Location,Supply,Total_Workers,No_customers,Freq_Supply_pay,Nature,Loan_Status
1859,0,Graduate,3652,0,3,Yes,No,95,360,5,4,1,3,5,5,5,1,1,4,2,Y
1860,0,Not Graduate,2239,2524,0,Yes,No,128,360,2,0,0,3,3,5,3,6,3,3,3,Y
1861,1,Not Graduate,3017,663,2,Yes,No,102,360,1,4,1,0,4,3,5,6,1,2,0,Y
1862,3,Graduate,2768,1950,0,No,No,155,360,5,2,5,1,2,3,2,0,2,4,2,Y
1863,2,Not Graduate,3358,0,2,Yes,Yes,80,36,5,3,3,1,2,2,2,2,1,3,0,N
1864,2,Graduate,2526,1783,0,Yes,No,145,360,5,4,4,2,0,0,2,3,4,2,1,Y
1865,0,Graduate,5000,0,4,Yes,No,103,360,5,3,1,5,2,2,5,0,4,1,0,N
1866,0,Graduate,2785,2016,0,No,Yes,110,360,2,3,1,5,0,2,1,3,0,4,3,Y
1867,0,Graduate,6633,0,2,No,Yes,,360,2,0,1,2,0,2,2,3,4,1,5,N
1868,2,Not Graduate,2492,2375,1,Yes,Yes,,360,2,0,5,2,0,3,5,2,4,3,1,Y
1869,4,Graduate,3333,3250,2,Yes,Yes,158,360,5,1,3,4,4,1,5,4,3,2,4,Y
1870,3,Not Graduate,2454,2333,5,No,Yes,181,360,4,5,3,5,2,3,2,6,4,5,1,N
1871,3,Graduate,3593,4266,2,No,No,132,180,1,2,1,4,1,0,2,0,3,4,2,N
1872,1,Graduate,5468,1032,1,No,No,26,360,1,3,5,1,3,2,3,1,1,4,1,Y
1873,3,Graduate,2667,1625,4,No,Yes,84,360,0,3,5,0,1,1,4,0,0,1,3,Y
1874,1,Graduate,10139,0,1,No,Yes,260,360,0,2,5,0,0,5,5,5,4,3,4,Y
1875,1,Graduate,3887,2669,0,Yes,No,162,360,3,4,3,4,0,4,3,4,2,2,0,Y
1876,1,Graduate,4180,2306,0,No,No,182,360,5,2,1,5,1,3,4,1,5,1,1,Y
1877,0,Not Graduate,3675,242,0,Yes,Yes,108,360,2,1,5,0,2,5,0,7,3,5,3,Y
1878,3,Graduate,19484,0,2,Yes,No,600,360,3,3,0,5,2,3,3,0,0,0,5,Y
1879,2,Graduate,5923,2054,3,Yes,Yes,211,360,2,2,3,0,5,4,5,7,5,1,1,Y
1880,0,Not Graduate,5800,0,4,No,No,132,360,3,5,5,5,3,1,5,4,3,4,3,Y
1881,1,Graduate,8799,0,0,Yes,Yes,258,360,0,5,2,0,5,1,3,2,3,5,2,N
1882,4,Not Graduate,4467,0,5,Yes,No,120,360,5,0,0,5,0,3,2,1,4,4,0,Y
1883,3,Graduate,3333,0,4,Yes,No,70,360,0,2,3,0,4,3,4,5,1,3,4,Y
1884,1,Graduate,3400,2500,1,No,No,123,360,1,3,1,4,1,0,4,4,3,2,0,N
1885,1,Graduate,2378,0,1,No,No,9,360,3,3,5,3,2,5,5,4,3,1,5,N
1886,0,Graduate,3166,2064,3,No,Yes,104,360,4,1,4,4,4,0,3,0,5,4,4,N
1887,3,Graduate,3417,1750,1,Yes,No,186,360,2,4,1,3,5,4,5,7,3,2,2,Y
1888,4,Graduate,5116,1451,5,Yes,Yes,165,360,2,0,2,0,1,4,4,5,5,3,2,N
1889,1,Graduate,16666,0,3,Yes,No,275,360,2,4,1,0,1,2,2,1,5,3,4,Y
1890,4,Not Graduate,6125,1625,0,No,Yes,187,480,0,2,0,4,0,5,2,0,3,0,1,N
1891,1,Graduate,6406,0,1,No,Yes,150,360,4,2,5,3,1,5,1,4,0,0,2,N
1892,3,Graduate,3159,461,3,Yes,No,108,84,3,5,4,5,1,2,0,4,0,1,4,Y
1893,3,Graduate,3087,2210,4,No,Yes,136,360,3,1,1,1,5,4,0,1,1,0,0,N
1894,4,Graduate,3229,2739,0,Yes,No,110,360,0,4,2,3,5,0,5,7,2,2,3,Y
1895,3,Graduate,1782,2232,1,No,No,107,360,3,3,0,5,3,4,1,5,3,3,5,Y
1896,3,Graduate,3182,2917,4,Yes,Yes,161,360,4,5,2,3,5,1,4,4,5,3,3,Y
1897,4,Graduate,6540,0,2,No,No,205,360,0,2,1,2,5,0,4,3,5,5,3,Y
1898,2,Graduate,1836,33837,0,No,No,90,360,0,2,3,1,4,3,0,2,2,3,3,N
1899,2,Graduate,3166,0,0,Yes,No,36,360,3,5,3,2,5,5,0,2,5,5,2,Y
1900,4,Graduate,1880,0,4,No,Yes,61,360,5,2,3,3,0,4,2,7,4,1,0,N
1901,0,Graduate,2787,1917,1,No,No,146,360,0,0,4,0,0,3,1,1,3,2,2,N
1902,1,Graduate,4283,3000,2,No,Yes,172,84,2,1,3,1,5,2,3,5,3,0,5,N
1903,1,Graduate,2297,1522,1,Yes,No,104,360,1,0,4,2,0,1,3,5,4,5,1,Y
1904,4,Not Graduate,2165,0,5,Yes,Yes,70,360,3,1,5,3,0,0,4,7,3,3,0,Y
1905,3,Graduate,4750,0,1,Yes,No,94,360,2,1,4,5,1,4,4,5,5,4,2,Y
1906,4,Graduate,2726,0,3,Yes,Yes,106,360,2,1,4,5,5,2,2,4,2,0,1,N
1907,3,Graduate,3000,3416,0,No,No,56,180,0,0,3,0,2,5,2,7,2,5,1,Y
1908,1,Graduate,6000,0,2,No,Yes,205,240,1,5,3,4,4,2,4,4,0,2,3,N
1909,3,Graduate,9357,0,0,Yes,No,292,360,4,2,3,1,1,2,5,5,5,2,2,Y
1910,4,Graduate,3859,3300,4,Yes,Yes,142,180,3,5,5,3,4,0,5,0,4,5,4,Y
1911,0,Graduate,16120,0,0,No,No,260,360,0,2,4,2,0,4,5,6,5,0,1,Y
1912,4,Not Graduate,3833,0,3,Yes,Yes,110,360,1,2,4,5,2,4,5,0,0,2,3,Y
1913,1,Not Graduate,6383,1000,0,No,No,187,360,4,0,4,3,2,5,4,1,4,4,3,N
1914,4,Graduate,2987,0,4,No,No,88,360,2,5,4,5,2,0,1,4,0,1,5,N
1915,4,Graduate,9963,0,5,No,Yes,180,360,3,3,3,1,0,2,0,0,1,1,4,Y
1916,2,Graduate,5780,0,4,No,Yes,192,360,3,4,1,5,1,2,0,0,0,1,0,Y
1917,3,Graduate,416,41667,2,Yes,No,350,180,1,4,2,3,3,0,1,3,0,1,1,N
1918,1,Not Graduate,2894,2792,5,Yes,No,155,360,3,3,0,5,0,0,2,7,0,3,3,Y
1919,2,Graduate,5703,0,4,No,Yes,128,360,3,1,2,4,1,3,0,4,2,1,3,Y
1920,0,Graduate,3676,4301,1,No,Yes,172,360,3,5,1,2,0,5,5,6,1,1,0,Y
1921,3,Graduate,12000,0,1,No,Yes,496,360,1,3,3,5,3,0,0,1,2,0,4,Y
1922,3,Not Graduate,2400,3800,1,No,Yes,,180,5,1,0,2,4,1,5,6,4,3,2,N
1923,4,Graduate,3400,2500,1,No,No,173,360,3,4,1,1,5,5,4,5,2,5,3,Y
1924,1,Not Graduate,3987,1411,0,Yes,Yes,157,360,5,3,1,3,4,0,5,5,5,1,5,Y
1925,3,Graduate,3232,1950,5,Yes,No,108,360,0,5,4,3,1,5,2,6,1,2,0,Y
1926,1,Graduate,2900,0,3,Yes,No,71,360,5,4,0,2,3,2,5,4,5,5,5,Y
1927,3,Graduate,4106,0,1,No,No,40,180,2,3,2,5,5,3,0,4,4,5,0,Y
1928,2,Graduate,8072,240,1,Yes,Yes,253,360,0,4,1,2,0,2,2,5,1,0,2,Y
1929,4,Graduate,7583,0,0,Yes,Yes,187,360,2,2,0,0,3,2,1,5,3,3,2,Y
1930,3,Graduate,4583,0,3,Yes,No,133,360,4,3,2,3,5,4,2,6,1,0,4,N
1931,1,Graduate,3775,0,2,No,No,110,360,3,1,1,2,3,1,2,0,1,5,1,Y
1932,3,Not Graduate,5285,1430,2,Yes,Yes,161,360,3,3,4,0,4,2,1,0,2,0,4,Y
1933,3,Not Graduate,2679,1302,4,Yes,No,94,360,2,5,2,5,5,1,2,5,3,3,0,Y
1934,2,Not Graduate,6783,0,3,No,No,130,360,4,2,4,5,2,4,2,5,1,1,0,Y
1935,1,Graduate,1025,5500,2,No,Yes,216,360,0,3,1,3,0,5,2,2,2,5,0,Y
1936,2,Graduate,4281,0,0,Yes,No,100,360,5,2,1,5,3,4,3,7,2,2,5,Y
1937,1,Graduate,3588,0,4,No,Yes,110,360,2,0,3,2,3,5,1,7,3,2,5,N
1938,2,Graduate,11250,0,4,Yes,Yes,196,360,3,3,4,2,1,4,2,7,1,0,1,N
1939,4,Not Graduate,18165,0,1,Yes,Yes,125,360,1,5,3,5,2,1,0,5,4,2,3,Y
1940,4,Not Graduate,2550,2042,0,Yes,Yes,126,360,5,2,3,3,2,2,4,0,5,3,3,Y
1941,4,Graduate,6133,3906,4,No,No,324,360,3,1,2,3,5,0,3,3,3,1,5,Y
1942,2,Graduate,3617,0,4,Yes,Yes,107,360,5,4,4,3,0,0,1,4,3,4,3,Y
1943,0,Not Graduate,2917,536,2,No,No,66,360,1,3,0,5,2,4,1,7,2,2,2,N
1944,3,Graduate,6417,0,3,No,No,157,180,0,3,4,3,5,0,4,2,4,0,2,Y
1945,1,Graduate,4608,2845,2,Yes,No,140,180,1,2,5,3,3,0,0,7,4,5,4,Y
1946,1,Graduate,2138,0,1,No,Yes,99,360,5,4,1,5,1,4,2,5,4,2,1,N
1947,0,Graduate,3652,0,3,Yes,No,95,360,5,4,1,3,5,5,5,1,1,4,2,Y
1948,0,Not Graduate,2239,2524,0,Yes,No,128,360,2,0,0,3,3,5,3,6,3,3,3,Y
1949,1,Not Graduate,3017,663,2,Yes,No,102,360,1,4,1,0,4,3,5,6,1,2,0,Y
1950,3,Graduate,2768,1950,0,No,No,155,360,5,2,5,1,2,3,2,0,2,4,2,Y
1951,2,Not Graduate,3358,0,2,Yes,Yes,80,36,5,3,3,1,2,2,2,2,1,3,0,N
1952,2,Graduate,2526,1783,0,Yes,No,145,360,5,4,4,2,0,0,2,3,4,2,1,Y
1953,0,Graduate,5000,0,4,Yes,No,103,360,5,3,1,5,2,2,5,0,4,1,0,N
1954,0,Graduate,2785,2016,0,No,Yes,110,360,2,3,1,5,0,2,1,3,0,4,3,Y
1955,0,Graduate,6633,0,2,No,Yes,,360,2,0,1,2,0,2,2,3,4,1,5,N
1956,2,Not Graduate,2492,2375,1,Yes,Yes,,360,2,0,5,2,0,3,5,2,4,3,1,Y
1957,4,Graduate,3333,3250,2,Yes,Yes,158,360,5,1,3,4,4,1,5,4,3,2,4,Y
1958,3,Not Graduate,2454,2333,5,No,Yes,181,360,4,5,3,5,2,3,2,6,4,5,1,N
1959,3,Graduate,3593,4266,2,No,No,132,180,1,2,1,4,1,0,2,0,3,4,2,N
1960,1,Graduate,5468,1032,1,No,No,26,360,1,3,5,1,3,2,3,1,1,4,1,Y
1961,3,Graduate,2667,1625,4,No,Yes,84,360,0,3,5,0,1,1,4,0,0,1,3,Y
1962,1,Graduate,10139,0,1,No,Yes,260,360,0,2,5,0,0,5,5,5,4,3,4,Y
1963,1,Graduate,3887,2669,0,Yes,No,162,360,3,4,3,4,0,4,3,4,2,2,0,Y
1964,1,Graduate,4180,2306,0,No,No,182,360,5,2,1,5,1,3,4,1,5,1,1,Y
1965,0,Not Graduate,3675,242,0,Yes,Yes,108,360,2,1,5,0,2,5,0,7,3,5,3,Y
1966,3,Graduate,19484,0,2,Yes,No,600,360,3,3,0,5,2,3,3,0,0,0,5,Y
1967,2,Graduate,5923,2054,3,Yes,Yes,211,360,2,2,3,0,5,4,5,7,5,1,1,Y
1968,0,Not Graduate,5800,0,4,No,No,132,360,3,5,5,5,3,1,5,4,3,4,3,Y
1969,1,Graduate,8799,0,0,Yes,Yes,258,360,0,5,2,0,5,1,3,2,3,5,2,N
1970,4,Not Graduate,4467,0,5,Yes,No,120,360,5,0,0,5,0,3,2,1,4,4,0,Y
1971,3,Graduate,3333,0,4,Yes,No,70,360,0,2,3,0,4,3,4,5,1,3,4,Y
1972,1,Graduate,3400,2500,1,No,No,123,360,1,3,1,4,1,0,4,4,3,2,0,N
1973,1,Graduate,2378,0,1,No,No,9,360,3,3,5,3,2,5,5,4,3,1,5,N
1974,0,Graduate,3166,2064,3,No,Yes,104,360,4,1,4,4,4,0,3,0,5,4,4,N
1975,3,Graduate,3417,1750,1,Yes,No,186,360,2,4,1,3,5,4,5,7,3,2,2,Y
1976,4,Graduate,5116,1451,5,Yes,Yes,165,360,2,0,2,0,1,4,4,5,5,3,2,N
1977,1,Graduate,16666,0,3,Yes,No,275,360,2,4,1,0,1,2,2,1,5,3,4,Y
1978,4,Not Graduate,6125,1625,0,No,Yes,187,480,0,2,0,4,0,5,2,0,3,0,1,N
1979,1,Graduate,6406,0,1,No,Yes,150,360,4,2,5,3,1,5,1,4,0,0,2,N
1980,3,Graduate,3159,461,3,Yes,No,108,84,3,5,4,5,1,2,0,4,0,1,4,Y
1981,3,Graduate,3087,2210,4,No,Yes,136,360,3,1,1,1,5,4,0,1,1,0,0,N
1982,4,Graduate,3229,2739,0,Yes,No,110,360,0,4,2,3,5,0,5,7,2,2,3,Y
1983,3,Graduate,1782,2232,1,No,No,107,360,3,3,0,5,3,4,1,5,3,3,5,Y
1984,3,Graduate,3182,2917,4,Yes,Yes,161,360,4,5,2,3,5,1,4,4,5,3,3,Y
1985,4,Graduate,6540,0,2,No,No,205,360,0,2,1,2,5,0,4,3,5,5,3,Y
1986,2,Graduate,1836,33837,0,No,No,90,360,0,2,3,1,4,3,0,2,2,3,3,N
1987,2,Graduate,3166,0,0,Yes,No,36,360,3,5,3,2,5,5,0,2,5,5,2,Y
1988,4,Graduate,1880,0,4,No,Yes,61,360,5,2,3,3,0,4,2,7,4,1,0,N
1989,0,Graduate,2787,1917,1,No,No,146,360,0,0,4,0,0,3,1,1,3,2,2,N
1990,1,Graduate,4283,3000,2,No,Yes,172,84,2,1,3,1,5,2,3,5,3,0,5,N
1991,1,Graduate,2297,1522,1,Yes,No,104,360,1,0,4,2,0,1,3,5,4,5,1,Y
1992,4,Not Graduate,2165,0,5,Yes,Yes,70,360,3,1,5,3,0,0,4,7,3,3,0,Y
1993,3,Graduate,4750,0,1,Yes,No,94,360,2,1,4,5,1,4,4,5,5,4,2,Y
1994,4,Graduate,2726,0,3,Yes,Yes,106,360,2,1,4,5,5,2,2,4,2,0,1,N
1995,3,Graduate,3000,3416,0,No,No,56,180,0,0,3,0,2,5,2,7,2,5,1,Y
1996,1,Graduate,6000,0,2,No,Yes,205,240,1,5,3,4,4,2,4,4,0,2,3,N
1997,3,Graduate,9357,0,0,Yes,No,292,360,4,2,3,1,1,2,5,5,5,2,2,Y
1998,4,Graduate,3859,3300,4,Yes,Yes,142,180,3,5,5,3,4,0,5,0,4,5,4,Y
1999,0,Graduate,16120,0,0,No,No,260,360,0,2,4,2,0,4,5,6,5,0,1,Y
2000,4,Not Graduate,3833,0,3,Yes,Yes,110,360,1,2,4,5,2,4,5,0,0,2,3,Y
2001,1,Not Graduate,6383,1000,0,No,No,187,360,4,0,4,3,2,5,4,1,4,4,3,N
2002,4,Graduate,2987,0,4,No,No,88,360,2,5,4,5,2,0,1,4,0,1,5,N
2003,4,Graduate,9963,0,5,No,Yes,180,360,3,3,3,1,0,2,0,0,1,1,4,Y
2004,2,Graduate,5780,0,4,No,Yes,192,360,3,4,1,5,1,2,0,0,0,1,0,Y
2005,3,Graduate,416,41667,2,Yes,No,350,180,1,4,2,3,3,0,1,3,0,1,1,N
2006,1,Not Graduate,2894,2792,5,Yes,No,155,360,3,3,0,5,0,0,2,7,0,3,3,Y
2007,2,Graduate,5703,0,4,No,Yes,128,360,3,1,2,4,1,3,0,4,2,1,3,Y
2008,0,Graduate,3676,4301,1,No,Yes,172,360,3,5,1,2,0,5,5,6,1,1,0,Y
2009,3,Graduate,12000,0,1,No,Yes,496,360,1,3,3,5,3,0,0,1,2,0,4,Y
2010,3,Not Graduate,2400,3800,1,No,Yes,,180,5,1,0,2,4,1,5,6,4,3,2,N
2011,4,Graduate,3400,2500,1,No,No,173,360,3,4,1,1,5,5,4,5,2,5,3,Y
2012,1,Not Graduate,3987,1411,0,Yes,Yes,157,360,5,3,1,3,4,0,5,5,5,1,5,Y
2013,3,Graduate,3232,1950,5,Yes,No,108,360,0,5,4,3,1,5,2,6,1,2,0,Y
2014,1,Graduate,2900,0,3,Yes,No,71,360,5,4,0,2,3,2,5,4,5,5,5,Y
2015,3,Graduate,4106,0,1,No,No,40,180,2,3,2,5,5,3,0,4,4,5,0,Y
2016,2,Graduate,8072,240,1,Yes,Yes,253,360,0,4,1,2,0,2,2,5,1,0,2,Y
2017,4,Graduate,7583,0,0,Yes,Yes,187,360,2,2,0,0,3,2,1,5,3,3,2,Y
2018,3,Graduate,4583,0,3,Yes,No,133,360,4,3,2,3,5,4,2,6,1,0,4,N
